fSCFr_pct,atp_fwd,atp_bwd,amp,adp,atp,form,cho,prpp,gar,aic,mu,theta,v_ppat,v_gart,v_atic,v_tyms,v_fthfs,f_ser_formate,f_ser_cho,ffor,flac,fo,energy_charge,converged,max_residual,onec_index
0.0,0.851577673942649,0.851577673942649,0.007106481645910454,0.0869750043830162,0.851577673942649,0.00022358650005297476,0.0002343693421537042,0.43558318272412994,2.9479787386699345,0.18025255252396893,0.019247904098364185,0.2024630558686956,0.7871162378904721,0.4355759519775432,0.4140812128806796,0.04811976024591046,0.012360258437466912,0.0,0.8854166666666666,-0.012360258437466892,129.3107103764973,70.17671421368779,0.9464987111858153,True,1.4210854715202004e-14,0.5070588235294118
2.0202020202020203,0.8785233392527139,0.8785233392527143,0.007342403021744566,0.08979471324082956,0.8785233392527139,0.00044490240862635693,0.0002447656423974782,0.43561617300833827,2.7840788427183623,0.18282680302084595,0.01997885660205465,0.20287780485111345,0.7867312075959204,0.45270061135659967,0.4307652605739495,0.04994714150513662,0.04799634676901936,0.03577441077441078,0.8854166666666666,-0.012221935994608527,132.39508909537082,71.47805051695707,0.9464570288291849,True,1.734723475976807e-16,0.527260843731432
4.040404040404041,0.9058499790560001,0.9058499790560001,0.007582103778493482,0.09265695163443441,0.9058499790560001,0.0006759839420241167,0.00025526606569945616,0.4356531297751715,2.6222341302569383,0.18525696264787286,0.02070629880934095,0.2033021042545032,0.7863396432339742,0.469819466759128,0.44745778446924295,0.051765747023352376,0.08362633158505647,0.07154882154882156,0.8854166666666666,-0.012077510036234928,135.47407267655933,72.76372017948634,0.9464156970718125,True,2.842170943040401e-14,0.5474628639334521
6.0606060606060606,0.9335632426686843,0.9335632426686845,0.007825637222990754,0.09556233084905898,0.9335632426686843,0.0009174898268034924,0.0002658736183788088,0.435694112989371,2.4623989474110233,0.1875375778964996,0.021430191574539976,0.20373610606551096,0.7859414323786631,0.4869318564615968,0.46415913245019963,0.05357547893634994,0.11924980118148018,0.10732323232323232,0.8854166666666666,-0.011926568858247819,138.54729952117094,74.03384992606892,0.946374716503973,True,1.4210854715202004e-14,0.5676648841354723
8.080808080808081,0.9616690756203327,0.9616690756203329,0.00807305928097847,0.09851149334066754,0.9616690756203327,0.0011701394165006772,0.0002765917262026711,0.43573918377856774,2.3045304044571817,0.1896603405244274,0.022150501969897395,0.20417996789435724,0.7855364574608824,0.5040369117515471,0.4808698059527066,0.05537625492474349,0.15486630596233025,0.1430976430976431,0.8854166666666666,-0.011768662864687078,141.6144348371059,75.28857698227849,0.9463340873031639,True,1.4210854715202004e-14,0.5878669043374926
10.1010101010101,0.9901738122244936,0.9901738122244936,0.00832442933214941,0.10150512257029061,0.9901738122244936,0.0014347199028422813,0.0002874243725351534,0.4357884047182539,2.148588726223283,0.1916133572764638,0.022867205057994975,0.20463385453536068,0.7851245944175697,0.5211335028073975,0.49759050514705927,0.057168012644987436,0.19047535393277745,0.17887205387205385,0.8854166666666666,-0.011603300060723574,144.675178659868,76.52805168810184,0.9462938091428624,True,2.0990154059319366e-16,0.6080689245395128
12.121212121212121,1.0190843096005753,1.0190843096005753,0.008579811418855979,0.10454395723981359,1.0190843096005753,0.0017120946228010166,0.0002983762951130909,0.4358418402576135,1.9945377678960756,0.19338009893566838,0.023580286438089303,0.20509794026250908,0.784705710716461,0.5382201620482765,0.5143221940303807,0.05895071609522326,0.22607640550721406,0.21464646464646464,0.8854166666666666,-0.011429940860749365,147.7292773085373,77.75244131999855,0.9462538810601655,True,2.842170943040401e-14,0.628270944741533
14.14141414141414,1.0484081441591155,1.0484081441591155,0.008839276018241825,0.10762881216242175,1.0484081441591155,0.0020032126856411375,0.0003094532729003034,0.4358995573603478,1.8423457762774085,0.19493787232423276,0.024289745947141023,0.20557241223538253,0.7842796624392169,0.5552949739589095,0.5310661953322543,0.06072436486785256,0.2616688674923497,0.2504208754208754,0.8854166666666666,-0.01124799207147429,150.776539975431,78.96193570741517,0.9462143012621984,True,2.842170943040401e-14,0.6484729649435531
16.161616161616163,1.0781539045869455,1.0781539045869455,0.009102902685160636,0.11076060938506596,1.0781539045869455,0.0023091202145686823,0.0003206625551134643,0.4359616264806352,1.6919865258470952,0.1962555620019667,0.02499560313249528,0.20605747562355917,0.783846289908889,0.5723554136185762,0.5478243312780335,0.0624890078312382,0.29725208606118075,0.2861952861952862,0.8854166666666666,-0.011056799865894574,153.8168632005176,80.15675559445407,0.9461750668386599,True,2.842170943040401e-14,0.6686749851455733
18.181818181818183,1.1083316380639783,1.1083316380639783,0.009370784078210166,0.11394042559242593,1.1083316380639783,0.002630973605709261,0.0003320135216798029,0.4360281230747658,1.5434410447238067,0.1972902200730529,0.025697905523785185,0.206553361463576,0.783405411004646,0.5893981043834207,0.5645991369399113,0.06424476380946297,0.3328253384661286,0.32196969696969696,0.8854166666666666,-0.010855641496431713,156.8502678120553,81.3371653306558,0.9461361733261835,True,1.4210854715202004e-14,0.6888770053475936
20.2020202020202,1.1389535474048382,1.1389535474048382,0.009643032251184942,0.11716956617561976,1.1389535474048382,0.0029700553842269507,0.0003435187341064902,0.43609912999451045,1.3967003000281815,0.19798177939637768,0.026396741471131805,0.20706033899559992,0.7829568106873951,0.6064184439520808,0.5813941921657222,0.06599185367782952,0.36838782312896584,0.3577441077441077,0.8854166666666666,-0.010643715384858157,159.8769562124001,82.50349261439075,0.9460976140310916,True,2.842170943040401e-14,0.7090790255496137
22.22222222222222,1.1700351137127445,1.1700351137127445,0.009919788786870722,0.12044968452248375,1.1700351137127445,0.0033277935500730434,0.00035519567283992504,0.4361747413822523,1.2517695014378,0.19824459776332395,0.027092260701844558,0.20757873560398124,0.7825002240970741,0.6234100082817231,0.5982146541800546,0.06773065175461139,0.4039386475497228,0.3935185185185185,0.8854166666666666,-0.010420129031204348,162.8974040659544,83.65616014511295,0.9460593789439466,True,2.914335439641036e-16,0.729281045751634
24.242424242424242,1.2015969700017062,1.2015969700017064,0.010201241713164836,0.12378298112419314,1.2015969700017064,0.003705785905701378,0.0003670697419959837,0.4362550692272345,1.108675248116898,0.1979534294171345,0.02778470845862026,0.20810897018953714,0.7820353083001236,0.6403635649442173,0.6150681436777646,0.06946177114655065,0.439476813101866,0.4292929292929293,0.8854166666666666,-0.01018388380893664,165.91251254057383,84.79573821114775,0.9460214529361463,True,7.632783294297951e-17,0.7494830659536542
26.262626262626267,1.2336681623037509,1.2336681623037509,0.010487654952357997,0.12717255016291512,1.2336681623037509,0.004105832117552157,0.000379179753495709,0.4363402548587292,0.9674779092331453,0.1969191357600088,0.028474484654180985,0.20865161138073277,0.7815615930582319,0.6572653672551991,0.6319662827698853,0.07118621163545247,0.4750011949938696,0.4650673400673401,0.8854166666666666,-0.009933854926529904,168.92387212192463,85.92303580316124,0.9459838126347302,True,2.842170943040401e-14,0.7696850861556744
28.28282828282828,1.2662921124870299,1.2662921124870299,0.010779422179804666,0.1306230133028556,1.2662921124870299,0.004529979180984077,0.00039158861375947576,0.43643049009689916,0.8282941592792897,0.194844487496353,0.029162251568964393,0.2092074841602962,0.781078390728296,0.6740940521543605,0.6489274994435306,0.07290562892241098,0.5105105138536357,0.5008417508417508,0.8854166666666666,-0.009668763011884952,171.93424301083814,87.03926640294823,0.9459464207338317,True,1.4210854715202004e-14,0.7898871063576945
30.303030303030305,1.2995381639920136,1.2995381639920136,0.01107717113552595,0.1341417470424789,1.2995381639920136,0.004980593504617793,0.0004044059112018773,0.4365260584748492,0.6913404197899177,0.19123899770940458,0.029849141425315254,0.20977787666477604,0.7805846216617169,0.6908146617193789,0.665982442059775,0.07462285356328814,0.5460032906757756,0.5366161616161617,0.8854166666666666,-0.00938712905961388,174.9484813501676,88.1463672017239,0.9459092150360756,True,2.0816681711721685e-16,0.8100891265597148
32.323232323232325,1.3335254319890353,1.3335254319890355,0.011381979168819317,0.13774141846223115,1.3335254319890353,0.005460495021908728,0.0004178408617728452,0.43662742104105295,0.5570221723412707,0.1852439508714425,0.030537182768552194,0.21036496813715366,0.7800784532264684,0.7073663481094199,0.6831851246377456,0.07634295692138049,0.5814777630018791,0.5723905723905724,0.8854166666666666,-0.009087190611307045,177.97544281769768,89.24765379361557,0.9458720859608416,True,8.526512829121202e-14,0.8302911467617351
34.34343434343434,1.3684754427887413,1.368475442788742,0.011695849176859272,0.14144558309246003,1.3684754427887413,0.005973265216432309,0.0004323445345560223,0.4367354077157611,0.42612993297873114,0.1752490117902568,0.031230234038560914,0.2109727756877953,0.7795565022392548,0.72363537140362,0.7006374025713574,0.07807558509640228,0.6169316924047127,0.6081649831649831,0.8854166666666666,-0.008766709239729808,181.0321541234104,90.34925010795509,0.9458348273641849,True,1.4210854715202004e-14,0.8504931669637551
